,0,1,2,3
0,0.9110954959187905,1.0970090953734244,1.1019412261081827,1.1937427094371038
1,0.9201058459946342,0.9949017165627553,1.2250161185285737,1.1259038925262919
2,0.8879663997327569,1.4704180875459825,1.1869754343816181,1.2485676875633442
3,0.9564392144975666,1.4180264231554527,1.231714247492708,1.4697815742058202
4,0.9317308203730752,1.3154695088368593,0.9650606157523492,1.1630617891248725
5,1.0517869342838742,1.776358422331898,1.2018720269007708,1.1499229687507924
6,0.9530298219265486,1.842791062196221,1.2507998013735573,1.0679212491525334
7,1.0620598065383517,1.9065540757778534,1.2072747244305138,1.1572984824575612
8,1.0271996557985035,1.7481007255322583,1.4023268649262328,1.1792500911540917
9,0.9624340007276063,2.065712248860142,1.2748397984716358,1.1873098267165516
