,0,1,2,3
0,1.5456376228170283,2.685005287482659,1.5511326540143189,1.2257672179353425
1,1.6580234629216046,2.2769406957016805,1.7389129583884544,1.2512593604666438
2,1.630339664444202,1.9890377423205874,1.3101516570400258,1.1942190698734758
3,1.4999920255618275,1.8137290125976842,1.5494749318777636,1.2108096602220533
4,1.688004788043346,1.6114591069172888,1.2513511831894018,1.0836129828373864
5,1.505768403269891,1.8457776660507237,1.4543049068361844,1.2913737227077093
6,1.5629775571105953,1.5851869992132626,1.2304279691887592,0.9186310460149905
7,1.260000715841151,1.6676070438103479,1.7776728640737915,1.2333732523554723
8,1.388674225813086,2.009245526750785,1.4847414079576302,1.0842562958325255
9,1.7760514064747364,2.191539482325855,1.3775887590934317,1.0463495586930662
