,0,1,2,3,4,5,6,7
0,1.0161497334328033,1.0569044485081507,1.1091335370640663,1.0751239518997748,1.1692850896661187,1.0360092764423878,1.021409444613859,0.9254323819277522
1,1.0924122594613104,1.075540291583024,1.0684604680542424,1.0125245078300065,1.1120056155108469,1.065316270280308,0.9871805882073672,0.9308064064044673
2,1.018284945730589,1.0360883705951844,1.0550527721570229,0.9998808012522711,1.0827457980051332,0.986159274883977,0.9898178935880083,0.9458032281945097
3,1.0070000128588268,1.0515329137595402,0.9952336051001395,0.9767688502264424,1.127297584077679,1.0259078042630598,0.963979716022891,1.0091784466776803
4,1.077608500640638,1.136296275017517,1.1757014110905868,1.1978955085941174,1.341777892527112,1.2069343442854794,1.1096030434012072,1.0917677589803567
5,1.0053228789926023,1.0195037095318242,1.0429500900015019,1.0503936533009668,1.18136719372849,1.0233514517174942,0.9604032507462974,0.9990828665204479
6,1.0142079418498036,1.012008902040522,1.081198864412065,1.0051024516305507,1.1649249324076296,1.0277544094295055,0.9989109871884259,0.9547196922067547
7,1.02702981292836,1.0136163630202668,1.0244354961958517,1.0145290328201502,1.2043883895970662,1.0649812173162845,0.9871760458031745,0.9277963920039368
8,1.0815863526331575,1.1067880386675955,1.138968816378065,1.1078257736416552,1.1698316492262781,1.0734032977986967,0.9661947195873742,0.9988018679778774
9,1.0527680387994889,1.0759970588301893,1.0864040615245134,1.0155484704970714,1.0990270272592235,0.9758113550190383,0.979742496888781,0.9255767522886256
