,0,1,2,3,4,5,6,7
0,1.0074187971823911,1.135917441031501,1.1419202541270637,1.0305857477072204,0.9716299903988125,0.9955636049935052,1.0484751060272328,1.2404276044799585
1,1.0046939653375961,1.0810488299013694,1.1166412758894841,1.0083351305869606,1.081688465469162,1.0221407146592318,1.0313054239439816,1.161789311345843
2,1.1175205701607032,1.1541771610951301,1.2001199674346172,1.1292695643341557,1.0158481090733773,1.0373868514249853,1.009841312173637,1.1695934573548612
3,1.0575671496759709,1.154085212560525,1.2476117498994388,1.132983512614377,0.983486479541483,0.9603268317196595,1.0210925702452984,1.1919470128483949
4,1.0102475848315946,1.0925381251043502,1.1557467045595955,1.0345090422533416,1.005710392565314,0.9683054758763561,1.0682458242120099,1.1725956536629907
5,1.0203190473487367,1.1312621237082838,1.180924307636711,1.0892468145516148,1.0398253661638204,1.0179938328355527,1.0251850462729368,1.2015436244716706
6,1.003947934156628,1.164315055661376,1.0846089593650423,1.0416672869625867,1.0380789206536312,1.0324252902104645,1.0026619887726218,1.0868819992298842
7,1.0516479048831917,1.1397192481312337,1.1830599884035322,1.0741865493662561,1.0177814530811304,0.9974891618430451,1.0468076080074373,1.1510298854689445
8,1.0463005758309842,1.1089057361661898,1.1780002475047189,1.1595771417113372,1.060801421741224,1.0039633239776222,1.0497485590441253,1.2388900222216277
9,1.0312826230086887,1.0958171182264547,1.191048016552081,1.1342532524328843,1.070362468204971,1.0209368895095294,1.038766295787296,1.1080624488656026
