,0,1,2,3,4,5,6,7
0,1.0364106534761153,1.0590756837040818,1.1144838166815592,1.0862371092665812,1.0651251214460404,1.0633469943587177,1.0732935872060978,0.9689004034495531
1,1.0102189410675764,1.07299642368986,1.11578867452111,1.0193842122836483,0.9956517767653835,1.0471604909881185,1.0976494517295325,1.0921616179035205
2,1.0003062056789584,1.0391121301336685,1.0727107647858491,1.0228064104054715,1.0385713338923603,1.0705194337683888,1.0760613644615067,1.0726275617102516
3,1.0829437189658828,1.1803681534728008,1.1702200469715947,1.170081339119551,1.1419192907063105,1.126535267365174,1.1311431374185665,1.1108965341505062
4,0.9904286659283101,1.0296834508684631,1.105110412123161,1.0343154539849868,1.0697376545305326,1.0028754963643218,1.0616364183554448,1.0625629108010701
5,1.0135082438068848,1.0491040221725418,1.1524463627767783,1.0575280960759108,1.0767299705358813,1.1029105345104189,1.0381040138065336,1.1047674479849816
6,1.0201349284196914,1.1321955494374718,1.1475728117346107,1.0867110190247515,1.1275868170255012,1.0799484175554899,1.1147609135536234,0.9891163175400723
7,0.975198792993667,1.0388527318167868,1.019897846539024,1.038321566648232,1.068704872749645,1.048700523050247,1.044053033208105,0.9724826141216696
8,1.0472078959159428,1.03115727299057,1.0815425108183674,1.0267416795783637,1.0509309950556542,1.0604503822505522,1.1409303162979147,1.0702067750865696
9,0.9995865580291062,1.1222500444475583,1.141500512497911,1.0773199674813838,1.1400512992161473,1.0603525187587843,1.108942706059587,1.0410717090038542
