,0,1,2,3,4,5,6,7
0,1.109355424603161,1.0815968770659177,1.0362414821817885,1.0302505655326992,0.9666066433081641,1.1557425729747028,1.1572553826824354,0.9872305875313828
1,1.0845414656662913,1.131607903419383,1.108488513913296,1.054894010404959,1.1137288335460487,1.13255245227062,1.0890082066997235,1.0029593715751015
2,0.9994008083666952,1.0566133865942953,1.0218815307414018,1.0434619173459478,1.074926678841752,1.0878955436689495,1.1814045105504678,1.070706732551348
3,1.019648449760815,1.1046169459320405,1.0537264969115758,1.0934404796251256,1.021948753898903,1.0417056070669346,1.0639619082311647,0.978512502440757
4,1.0032113018171074,1.0076278476288913,1.0537435463298603,1.0424575097825435,1.0638968134435474,1.0866561988964691,1.0666608424220396,0.9617237854366874
5,1.1132426605669796,1.1025862043160495,1.107439394104903,1.0553717811713745,0.997932731892939,1.0987046297133989,1.0972412415811081,1.010255375754721
6,1.067826199122899,1.0344590457590732,1.0264334092657572,1.0105751226578377,0.987538478428895,1.0263022128617507,1.0493335999298403,1.0435704264189478
7,1.042987783607457,1.1178158753127077,1.1293587941863872,1.091116995716344,1.0524013668076118,1.1272115820819852,1.072220670383478,1.0287992829164023
8,1.0812807208711006,1.0308159304637117,1.0331121257064417,1.017837374084595,1.02840305682209,1.089024345060869,1.0647740898773461,1.0378586557240383
9,1.0856815552904822,1.1474422312474415,1.1005198633521456,1.1125712065750628,1.0683915986325434,1.036945139141864,1.0986383408436229,1.0636585365432034
