,0,1,2,3
0,1.1885282468206237,1.662599106410425,1.8014982689832317,1.742918737974578
1,1.1263991212670599,1.5938271356707712,1.4172988829635569,1.3887360631214198
2,1.0106758715871222,1.5579011153975912,1.629757266379019,1.7973923814932087
3,1.1208173504348065,1.5397165232579864,1.671610105450506,1.3071434153446706
4,1.2193328507140182,1.2224209547045481,1.9985775845339626,1.1533857885051477
5,1.292306768101287,1.6481836263138663,1.4859609989014908,1.6163226809988356
6,1.1438706279411248,1.4611568765050469,1.7729237237768942,1.2829395734476725
7,1.089738067479956,1.678535396662042,1.660420751635591,1.4053386333430382
8,1.4705658295057549,2.320664603714498,1.9333405821911551,1.6433582677414937
9,1.3040586459583823,1.4754477711153835,2.14898393095207,1.4293663987067833
