,0,1,2,3
0,0.8803864783383523,1.14138974212915,1.455268800318405,1.1337643845882297
1,0.963119352334054,1.352030246677741,1.513896236299105,1.3106100772065703
2,0.979411404148502,1.1088490491095353,1.5609497400687555,1.0482785286961358
3,0.9472658179288371,1.068051211408657,1.3177167583022245,1.0684363544727478
4,0.9261259149213412,1.3268709935934169,1.3066202991925504,1.182741237951633
5,0.8786488490821702,1.4153179823929283,1.2244100403886107,1.0505560329572778
6,0.9557860513688413,1.1151053785769198,1.1283283987014534,0.9999411731426737
7,0.9219125823021582,1.2234580890813365,1.707730688573635,1.1792930758856417
8,0.9322381902227495,1.265062021783882,1.1881465783686167,1.310771565281044
9,0.967688888074433,1.5034196161353979,1.4245353355405561,1.2267293243036745
