,0,1,2,3
0,1.0120021968990518,1.5826495884833722,1.683057256421007,1.925627106396662
1,1.176420991341403,1.4351584300793438,1.5391062384505736,1.377359756803387
2,1.0668349782043147,1.2485963368077913,1.7050013866922484,1.3012663268041487
3,1.263977582179589,1.4381144350476363,1.85482106718741,1.26446382804028
4,0.866647617278638,1.2104712745335273,1.5197299493164262,1.1647675677454303
5,1.2394666699723957,1.6079775886947534,1.7088879893924895,1.407039028197505
6,0.9720603269179404,1.2896945490233171,1.6212435554129672,1.3728782979783942
7,1.1748679267706377,1.537365191094845,1.93830808503524,1.2588663733789016
8,1.1971391743198336,1.5028595947099557,1.839239139520503,1.7296445752394924
9,0.9929167514624119,1.269918548436401,1.589022643196262,1.6757042643257651
