,0,1,2,3,4
0,1.3691978219136738,1.1512647075377018,1.0624753990328655,1.3001798346733457,0.789748854089959
1,1.2238054238993106,1.0227187233434143,1.0720922384770568,1.082809898622487,0.8205826624664697
2,1.3603706678947427,1.06242699368542,0.9052930664628452,1.1121272871653058,0.9125338759216663
3,1.166509987665396,1.0752528167222004,0.9376887705197111,1.2836599780249711,0.8722210811568216
4,1.3389953194930588,1.2403382342118634,1.1004931494916212,1.1589118669234355,0.9612317350630258
5,1.1752570247352525,1.2388143599737498,0.9917264820367542,0.9855317053483788,1.032662631873177
6,1.0690382979629252,1.127544589416815,1.0058067593775,1.069900232985926,0.9646077449013509
7,1.1248721091223994,1.140034788888339,0.9406767348852827,1.0773747999848255,0.9350160804001536
8,1.1061193051845275,1.0303626144809326,1.002467480276921,1.0267635091022895,0.864391094818705
9,1.1463506848164646,1.1234169580798028,1.0302011837424103,1.1237449249047575,0.8666368086867002
