,0,1,2,3,4
0,0.9430567107144601,0.9858464360341196,1.322173093558387,1.9669585537020258,1.2058725125851566
1,0.8575540022653053,1.121498851029767,1.2803710031438396,1.9204962325727117,1.2643782317547683
2,1.1111282386091885,1.1450317361984086,1.370576490856892,2.00688486069683,1.1911653307649452
3,1.0133134529307257,1.0191933937649922,1.3611843546390014,1.8776543646233397,1.151250671556093
4,1.0545065192640748,1.2061719688642956,1.4747756434245347,2.0292254350840913,1.427042282574229
5,0.9901845379514528,1.042923290864021,1.2741638581001102,1.8288602323031362,1.1627290367046312
6,1.0319754967869967,0.9852597653642646,1.3962772194570237,1.953613302464995,1.1029044836476665
7,1.0298017108694668,1.1086474534007695,1.4268151490796654,1.7618234751151376,1.2783409667105954
8,0.9990669802466159,1.2774017406579043,1.3570006412714537,2.1161561642768176,1.2377364916561375
9,1.0253241620533746,1.1492406354015052,1.2740976274538134,1.6544427103133938,1.1991559957778453
