,0,1,2,3,4
0,1.307142275525249,1.8487681426495999,1.1744072045855911,1.2899334109943557,1.102797165787578
1,1.297111489992792,1.3621679764029335,1.2527496397536053,1.7680187891279222,1.062693509830035
2,1.1158166094479414,1.382686227243359,1.265863818629205,1.827835499408116,1.0757699474332156
3,1.280000903414899,1.7351597436739203,1.3118317088018994,1.3968271291538557,1.5460597127427944
4,1.0922942200834784,1.1074331717658465,1.1567346617947154,1.6140163613885685,1.0317699366458417
5,1.357619937116766,1.4878336757845967,1.1348891907186036,1.6224968889301532,1.1355004599821512
6,0.9225715342969497,1.3998196014142217,1.1256530283874717,1.1395328555015332,1.212387224182227
7,1.4393298867762714,1.5753785267164548,1.117844223312699,1.2878205859170455,1.0190470587550653
8,1.1029120948008664,1.5475738556664838,1.1263724950443275,1.2767785097487268,1.2937295457380404
9,1.1747812984066024,1.5002582819854193,1.3486937420364065,1.5283253282297335,1.3561574640883316
