,0
0,1.1722845284892238
1,1.0114700698187167
2,1.583588989265441
3,1.2182845850557675
4,1.182000645825693
5,1.5762851286905795
6,1.0548491381046146
7,1.2725769231095785
8,1.1732718710475771
9,1.1339695036278363
