,0
0,1.0907209826568032
1,1.0634150201662815
2,1.0471347809727187
3,1.1528858447121448
4,1.108181716804777
5,1.168388070390116
6,1.1765711623933102
7,1.0784893771266655
8,1.2192164511299903
9,1.0792268000502658
