,0
0,1.0981303218322667
1,1.0769925037183388
2,1.1200918174937606
3,1.1718243916932887
4,1.0593472802220505
5,1.2455830096947438
6,1.0849357208626982
7,1.0869833721128603
8,1.1719864817174714
9,1.0035402554590316
