,0
0,1.0858112872572374
1,1.0844925678324868
2,0.9577311237026255
3,0.9632253905085765
4,0.9516719491799172
5,1.0933529070113328
6,1.2319886025698632
7,0.952166382324246
8,1.5831260962162361
9,1.0047643686823255
