,0
0,1.1871081711205183
1,1.1036046566727113
2,0.987060573480287
3,1.1256841099583408
4,0.930096785114341
5,1.1991294121569718
6,1.009793157797033
7,1.2741866169430986
8,1.167394280579722
9,1.0525524014849494
