,0,1,2,3,4,5
0,0.9967827648397306,1.114345255622578,1.1971600112333975,1.1391476833678398,0.9596616464376779,1.0402325700389126
1,1.1001115105174775,0.9542844710909624,1.1023005001466117,1.0193530293120812,1.0075720761104274,0.9665046707857977
2,1.0234764058277521,0.9770048295890228,1.152785415985906,0.9943818473168649,1.024528094515708,1.0298342273030225
3,1.078487843245693,1.0842036037604708,1.1651039084975154,1.126556291529119,1.0053608258990783,1.0556837118242297
4,1.0229021753846834,1.0482102659509387,1.2361760244963131,1.038229243565722,0.9621219014886657,1.047162784596977
5,1.094248461001163,1.1218729744392983,1.2421115252264858,1.0493779227105098,0.9493636093069111,0.9705446016360995
6,1.0577275810333855,0.9965007480674131,1.1756859078521311,1.07496643372022,1.0362230429636137,1.0068628802259743
7,1.00826814585927,1.0542814334523405,1.0628601004675566,1.1062380488537624,1.0154226791829586,1.0439417449103803
8,1.0585382698308952,1.0751238523969093,1.1436353973885869,1.0250885614463063,0.9900608835257626,0.9888355091328056
9,1.1152532231287098,1.213634616221613,1.3252136950045355,1.0564139883319923,1.0694684201621185,1.1107755741154421
