,0,1,2,3
0,1.0613308645669346,1.9861224772249473,1.3169757270114566,1.1519530378271312
1,1.0394440960939304,2.0661164712410676,1.4099762219585241,1.0712143144750275
2,1.183697430557591,1.3416833830959292,1.3986631158501528,1.1260189094986146
3,1.0806364598200806,2.0452968855735234,1.4689155596213759,1.1860488436309948
4,1.01927870988831,1.8673972805044377,1.7790094710295694,1.0327065986179995
5,1.0565616118183212,2.1869344262050463,1.3248899725069083,1.3023948430428518
6,1.0863346920499015,1.9048553616398103,1.5328544937071753,1.116288339316082
