,0,1,2,3
0,1.0124122444457915,1.3497835262528894,0.9870991158998698,0.9615392556308116
1,0.9789902939865655,1.6258117059088173,1.00844438509412,0.8870013777598458
2,1.065778651140851,1.3368776041665456,0.9587280812305737,0.9784159136445234
3,0.9392997567537548,1.715605747769163,1.0024664408644615,1.0971260324409813
4,1.03350175432152,1.5213770814819971,0.9688418396808391,1.0817969652816084
5,1.0923883933885654,1.415998185140754,0.9816824525878011,0.91097233217839
6,0.9890982888643497,1.2440516909940231,1.0585018200673304,0.8877428630841331
7,0.9186848991504745,1.3833143345413903,0.9871158579530072,0.9722009884436998
8,0.9195484735504568,1.506510072688884,1.0287120505810199,0.9711424543954544
9,1.0068135767684916,1.4848232373214663,1.0159757557524889,1.0186603291945395
