,0,1,2,3,4,5,6,7,8,9,10,11
0,1.0920519891423446,1.2967855902715555,1.2818372974324512,1.4429985544479544,1.8173351880399147,1.4073857569957535,1.2947867834402713,1.5916663187624072,1.472807682863818,1.4393356336661427,1.3494690334970867,1.131431337379693
1,0.9735053383657273,1.120887031131175,1.0515885017200517,1.2195578174163608,1.4792020847454639,1.1189414433224305,1.1409239023320503,1.3265717441936222,1.2265265254267406,1.3753496338537372,1.1766938363957502,1.054241466644438
2,0.9969935821502578,1.1285048615383002,1.1783317671222449,1.1462804443034673,1.4080386192589283,1.196254097464514,1.1037227951001252,1.300927028748685,1.2379600545371814,1.4771248265971193,1.2081332750851215,0.9692648172580615
3,1.156804642237429,1.2517454871390996,1.146539673087391,1.4052456528612232,1.5624411765819235,1.1400958405240091,1.1677555296830315,1.4758903032154844,1.2874278167009927,1.3847571223069304,1.2535625706754359,1.1364101529065003
4,0.9918398295780497,1.1168635239955866,1.1475340027227452,1.2838741618126777,1.656205472752138,1.1827190399317065,1.078202943426867,1.350459819157897,1.2733074586664983,1.397263637539623,1.2539229346911798,1.04283129207591
5,1.063764954878024,1.1633235071367418,1.138608899205674,1.1755759349307582,1.3647760999395104,1.1611750243658836,1.1202860245184028,1.4248429280320445,1.1657678154171278,1.316908294989715,1.168605863606373,1.042564138730591
6,1.083351621291167,1.177033186040849,1.1986383316964038,1.3261986335908647,1.619264210124059,1.2734328180491359,1.1806432153807176,1.4878341672819342,1.370643960670944,1.4634472180352154,1.2495428266124067,1.0605928079328906
7,0.9787512654257733,1.1219356301511834,1.0940882874958822,1.2105561358890475,1.3795248752224292,1.1140963939514499,1.064231088574042,1.2903076126711641,1.134014410290049,1.2296516918480795,1.1904587305128647,1.0067126064088094
8,0.9717872585934283,1.1289932886800589,1.0901500264284238,1.1651069253294024,1.3811885911735413,1.0525042500426038,1.035503638834217,1.1872070475881626,1.1014991379633132,1.2614562272731251,1.0805582364897057,0.9902860879772785
9,1.0311426168975697,1.1761373640033292,1.1606158462285214,1.2235044779262725,1.495738753777434,1.1884164441683498,1.1559174586062329,1.366956815840253,1.2729012866184988,1.4089237875944782,1.1891110161810168,1.0560606260320033
