,0,1,2,3,4,5,6,7,8,9,10,11
0,1.0378954317030047,1.0269187296036735,1.0788430527541855,0.9397222334087612,1.0063459931534458,1.1884227953467272,1.215869646784352,1.3423965888193643,1.2044138006462322,1.1496400352087122,1.1234630181902923,1.0324643090858276
1,1.0478198066242053,1.0483554508348873,1.1053294692684101,0.9373446618533083,0.9172123843764244,1.088549090370002,1.1701352859436034,1.2475879095760896,1.162602071307028,1.029377416096621,1.0479987752468198,0.9771418111689911
2,1.0588101387972781,1.1065300083045013,1.2139045107909603,0.9709581778581963,0.9854171239199724,1.103327992314383,1.1478407570574856,1.1713445373476143,1.186035722800131,0.9773760691241877,1.021956022940109,1.0424011951312773
3,1.0827500202310933,1.1223835776370352,1.286302391774834,0.9293494664839844,1.000536208932515,1.2715860483249448,1.2773017532739923,1.3864385838640927,1.1859585513242594,1.1444073087593432,1.083951087278741,1.0495047001969264
4,1.0527890426000013,1.1858449506577449,1.2772376751191346,0.9684132455248019,1.0416904374009692,1.353582313507815,1.165329487805175,1.35136600617342,1.2696866524120511,1.1588519638734522,1.1200962615836791,1.03196987340401
5,1.073254983858912,1.1434288084662434,1.1754533277677708,1.0273476427136017,1.0315526245457176,1.1763156527746945,1.2220890774660402,1.209900306546812,1.240788270907245,1.0323893044559722,1.0404944851178737,1.0140232027988294
6,1.0819499111891036,1.1273739565477658,1.1576282622107688,1.0106601921303777,1.0613950689704117,1.2338779462705314,1.3325515152823868,1.2521902723841007,1.2836419644284387,1.098000447757032,1.1243352122763577,1.060795343460293
7,1.0870870811793323,1.0374936813674775,1.1281801980499575,0.9253180195953493,1.0400396851296425,1.1713819092772029,1.168462942727373,1.2954151395693398,1.2303825461465645,1.073409711325562,1.0999027890101358,1.0610870817722733
8,1.0567682509386214,1.0612367040520123,1.2494963872460412,0.9706298249197073,0.9774276353722146,1.2959682788874727,1.2364376160875994,1.2496724192589963,1.3315798656494393,1.1103971313400758,1.04549932113293,1.0865744852189303
9,1.0197440741120265,1.0663670688789735,1.1265281385981556,0.9067124567961589,0.9648588331064503,1.1905395773927872,1.0911948385861239,1.173194300682967,1.074904802008837,1.094369165042097,1.0731250836574726,1.0449559540299023
