,0,1,2
0,1.075809865428286,1.0058643645561782,1.0465279579387556
1,1.0326136756381827,0.9408392260798497,1.0795529103095087
2,1.0714434770068146,0.977312465706795,1.0305193112174147
3,0.9895134210428026,0.9530367093941327,0.9771513908295145
4,1.0665922764715803,0.9916262728678336,1.0489513168294224
5,1.068185023194779,0.993371327412355,1.094041391662997
6,1.0550171686667824,1.0453509731125772,1.0735385136423354
7,1.0705037083484679,1.071189586538748,0.9862363128082069
8,1.156977587884436,1.0495087877318523,1.088371078911151
9,0.9740292087526716,1.0896922711742685,1.0691642537601402
