,0,1,2
0,0.9603054604209645,0.9170434337954532,1.005800173925609
1,1.1126372951364516,0.993172308836955,1.1029751370666587
2,1.1422378892950373,1.0114387976259318,1.0204146596886532
3,1.0894486234402554,1.0278312870151614,1.1139228530456529
4,1.006442260236078,0.9973486925320384,1.0484362683147352
5,1.045681335310655,1.0631795553592955,1.0403439067727185
6,1.0569090901086344,0.9772138890263659,1.061207826714025
7,0.9929085053768655,0.991478893847186,1.0445843161496458
8,0.967235208589003,0.9636761628828514,1.0013227327208214
9,1.042959225111578,1.0384233832386258,1.006543068638172
