,0,1,2
0,1.0695073929535701,1.0719162995993134,1.0604865769852645
1,1.1223828510689375,1.0452048410213977,1.102261513070813
2,1.077721622782604,1.0200490350430353,1.0656791046188698
3,1.0585806964957847,1.0464629223842687,1.102000017109134
4,1.0607774245113109,1.0970812566661845,1.0708197748413304
5,0.9927773233783055,1.0451738571460807,1.024153703101079
6,1.0474110125689933,1.0056874324987548,1.0600400997418018
7,1.0013265630944832,1.0047665623819069,1.0227976644091825
8,1.1164720374892325,0.9750391522907809,1.029208844764956
9,1.0972339233606525,1.0765531131119976,1.0026537129287825
