,0,1,2,3,4
0,1.1446082166927636,1.038356151909985,1.095610805190207,0.962966519499124,0.9814465741198425
1,1.1673472240076335,1.044221004191553,1.0311809661754958,0.9935582066994294,0.9791700803657849
2,1.1086122949733581,1.0382576388397025,1.027774946218568,0.9339041557162736,0.9250523902728777
3,1.064984451184612,1.0331613402301922,1.0100985378519212,0.9736833029090808,0.9664828966755662
4,1.0290758123352244,0.9775650841246994,0.9653280653752547,0.9908218781436123,0.9890862374760898
5,1.1388151014357517,1.0212570469976259,1.0710118956004593,0.9910079441654683,1.0258042561926295
6,1.1088684671216111,0.9751956667457901,0.9440654796430489,0.9296161006611341,0.9715499797923011
7,1.087812720164549,0.9909093782517834,1.025490301228131,0.9560491559478199,1.0225577749837846
8,1.1379282349053976,1.0629584878832672,1.0903756009100432,0.9344980291091282,0.9992103815663783
9,1.0802378277228348,1.0539907980523722,1.0970487085463165,1.0137206897150481,1.0428282083461697
