,0,1,2,3,4
0,1.2133181882662583,1.0612369619890079,0.9837108974643137,1.0202711739666424,0.9816447075240272
1,1.1495220887015523,1.0385739883336906,1.036782422755728,0.9857296015739294,1.0637093065521894
2,1.1280682903789097,1.0342756984805987,1.1856758072716187,0.9781988580336348,0.9929774524340047
3,1.2226712162725726,1.0509678026914675,1.1537529271184221,1.033408707569172,1.043307436660628
4,1.0420576231583771,0.9908354702549053,0.9971583372770383,0.9276691974663814,0.9857057100220608
5,1.1316895496305517,1.0129041359312476,1.0574505968511292,0.9773773788448861,0.9744616437087238
6,1.1588202724623538,1.0035938499119323,1.1043220832626939,0.9802673151608,0.9924541911510247
7,1.1218792680981802,1.0863031784565191,1.1459093884351126,1.0200207659452596,0.9920003121709929
8,1.1293079928832024,1.056833952711627,1.0846110893976142,1.0417547882586815,0.9897916382314544
9,1.1679625873711128,1.1299110206559124,1.1403407890882105,0.9835032034015058,1.0442298000521362
