,0,1,2,3,4,5,6,7
0,1.6071750224356764,2.2211378333221288,1.4042609979021217,1.5120124397769503,2.30796398833259,0.993935847679193,1.152023881169283,0.9077226823379873
1,1.5246210526051827,1.6945828424128464,1.3422830408277582,1.3223312674886756,2.4254899702104775,0.99727866612726,1.0973571312520205,1.0393470395906268
2,1.6058325068205925,2.0487007497104983,1.4800820291319776,1.607682939154355,2.3058766074849317,1.0307030168499485,1.117484376757622,0.9683128307088992
3,1.5933456676830922,1.4907534112493375,1.4227847090794916,1.3066391659634033,2.487948478675609,1.0615834089180127,1.063460709184918,0.9228723792050784
4,1.5581999631426018,1.7423193477478196,1.4720570653184732,1.2867111915657485,2.479307206222059,0.9692252373873689,1.134317393934958,0.968726588380685
5,1.4895820479978434,2.3473004205977586,1.4092290407810504,1.4841043279689579,2.2911729199892807,0.9900353151877141,0.9314837937319059,0.90552108841352
6,1.3728724846072347,1.8172631090082005,1.5092052877984783,1.3760530060377634,2.0274014768665825,1.0310862588465153,1.0347031398393567,1.1014129191806492
7,1.4510737886329936,2.2976382117597787,1.4270899744679748,1.3842936745160819,2.2591692424952954,1.1471189076696386,1.097963942338273,1.0111717764289867
8,1.5425496355946104,1.5036751018511416,1.466323186766691,1.3492883761937204,2.1486389376469086,1.0022132714720815,1.2981658269093177,1.3001189725064368
9,1.3763182945822776,1.749399749369021,1.530980231349888,1.3832337063992264,2.0736049182242353,1.0419673558051117,1.1691545734626647,0.9891099722620241
