,0,1,2,3,4,5,6,7
0,0.9133595518231196,1.577600731689976,1.1753164459345076,1.0677498724064554,0.8550429378362634,1.4330722431964444,1.3179819770759291,1.0241915479519759
1,1.063438273006816,2.0080495470799935,1.5938257867843857,1.4557356754515862,1.3500646927598166,1.2058831735379871,1.2417130326518837,0.9819700928049306
2,1.1200281770017717,1.7083720728034517,1.7352553925529646,1.3384816625866998,1.7169772359744235,1.2996739208712842,1.0512559837332998,0.9964413033928979
3,1.139474386031037,1.6014339509832998,1.764418763777494,1.3252126131363973,1.5700579536733048,1.325815064483484,1.4520125551508793,1.1197212871545283
4,1.1128750913470284,1.8735307404480273,1.7076001027324683,1.4662667041490034,1.7318271779482148,1.189568496398306,1.1530910277829556,0.9372910917286925
5,1.1393744085303734,1.8578547431443682,1.6112232335747758,1.5453491442212475,1.440617661433686,1.3164453617203482,1.4795598413721114,1.1290877395087198
6,1.0055314729750962,1.6083630809933884,1.5261650078372666,1.230372065178864,0.9293043216748199,1.2011474907274455,1.0542625700659798,1.0250865838685015
7,0.9363205514580167,1.6968168711887284,1.4375902424784857,1.439777178542767,0.9916337077607239,1.2857788731955202,1.5492836621820587,1.2366708720163608
8,1.0053501598928067,1.7083353339688447,1.4079242559362986,1.1917383241617663,1.184144599731164,1.2931586530276975,1.472487702939285,1.2868631940163555
9,1.01702979683641,1.5555719407749478,1.5022648572649593,1.2598168007377177,1.1040572045890364,1.2464225907731457,1.415423496730447,1.4979391104206623
