,0
0,1.0569464214993232
1,1.1095768896245624
2,0.9841277184092255
3,1.0862853523789786
4,1.1204339313456368
5,1.1654821998143379
6,1.0726535969603528
7,1.0589291795016733
8,1.0419644232895138
9,1.18627731989351
