,0
0,1.1932056388603975
1,1.153921042281846
2,1.216780412026146
3,1.1853447937641697
4,1.2940764126040474
5,1.3644326939774598
6,1.1530436421154604
7,1.1978889213746606
8,1.2202720791393724
9,1.2028014518074066
