,0
0,1.0240560822234084
1,1.097911928725848
2,0.9553916663362939
3,1.0141685132903193
4,1.087061037469745
5,1.1117919161348193
6,1.0684367768324234
7,1.0012824350758998
8,1.0951408036009853
9,1.0538385123785727
