,0,1,2,3,4,5
0,1.5413976158992124,1.169396422967762,1.8942298477385442,0.9998267536321063,1.0524991732162825,1.0193171428485261
1,1.446187064412937,1.3144355618494399,1.5616216036874757,1.0088644292470297,1.0120039807320134,1.10669745967462
2,1.4885092897667382,1.2089901850913767,1.5867917500323616,1.074226808361122,1.030577140936548,1.0891230361013986
3,1.274641555620863,1.376423389914229,2.1395797056370776,0.9895334595076649,1.0394120768746746,1.0886738939757927
4,1.5941254928487951,1.33446576766505,2.1318493736275075,1.0257970054111736,1.0454601821269829,1.0172380591702004
5,1.434574081694373,1.367072942248093,1.8357658547607747,1.0759054142339721,1.0459457926529985,1.091190310260465
6,1.6583546420093591,1.1899660185931673,1.7287945922625672,1.0846109113019533,1.0293773671202315,1.075673439539726
7,1.3653920355707438,1.1794994178311529,1.6580731617930822,1.132002354852233,1.120271529520498,1.1121010782519833
8,1.5132230345829465,1.350852869718175,2.0069071224164787,1.0983995171398038,1.0732096174922021,1.1111101681808984
9,1.6356896008534745,1.2941344167260092,1.8517565781105312,1.0101409663070016,0.9928823979296043,0.9786868184279107
