,0,1,2,3,4,5,6,7
0,1.0097229900941533,1.152055904281564,0.9900616450469926,1.1142809232217252,1.2285456539930872,1.022399383658909,1.0088437419004703,0.9907990857005358
1,1.0707207646238945,1.2332493740528012,1.1165329840750726,1.1460856791691483,1.4287825109474679,1.2428598981251597,1.0975578155282004,1.0357788889574646
2,0.9817714307338581,1.1275047024145364,1.0082192807306571,1.1840550456877545,1.1114561613739715,0.9590191008523951,1.0354787914040815,1.0395143234836197
3,0.9944630483360106,1.1120239461245784,1.1250890450765205,1.1852121221227343,1.1774590828275135,1.026590119917359,1.012586925492452,0.9622300474505092
4,1.1660941805235572,1.1293290309722614,1.175625494063263,1.0161340709342506,1.3733714946131275,1.1898754586599967,1.1439238523205584,0.9614422697927623
5,1.161764643414282,1.158444294970723,1.011159855898307,1.1743900089361794,1.2938358855502692,1.1686734576046411,1.1082544997601058,1.0097300334160983
6,1.006778422199162,1.1382239437921526,0.9959351074584442,1.1185060280187376,1.0728555658208327,0.9242015547350148,0.9700884276525593,0.9858659334008888
7,1.1203167464859936,1.2377312902141102,1.2177350965761102,1.1264689709640767,1.2489820267727525,1.1276173299844328,1.1490397074817273,1.084109608463563
8,1.0043105480639531,1.1744666584166539,1.095336230540792,1.1666555832851802,1.1901379262349783,1.0939133705336246,1.0114254452785545,1.0643347416958557
9,1.1287533754606136,1.1967055251446441,1.1789381759400044,1.179798723030295,1.3982294286087835,1.3088460489931977,1.1491810469172603,1.0724281141821432
