,0,1,2,3,4,5,6,7
0,1.0331599587572793,1.0423965047451187,1.1151018205877674,1.0637393956289878,1.272607395248853,1.3219775131526768,1.0571499336450074,1.022458703057135
1,1.0367079428779675,1.0262630672754993,1.0510649320891519,0.9856708150912031,1.112010918017608,1.187700922725996,1.0309176679510874,1.0272301359766507
2,1.0425255057423921,0.9813798140355937,1.1822484786875267,1.0773092428629645,1.4239936862241145,1.3157898045203154,1.112236388301733,1.074208870848287
3,0.9183308421894144,1.0200848210464637,1.1444875397905234,1.0201993600857466,1.2349248651724145,1.3483985333291957,1.0833622453020635,1.0495266501815397
4,1.1472463658592953,1.0802550453378044,1.2115868682113344,0.9976389476675622,1.341529053539581,1.3809657020165635,1.042288991796393,1.072542984178038
5,0.9988652571918274,1.0450680357656368,1.1236771604616482,0.987786460440759,1.1438099287169177,1.2015330195507483,1.033628183221594,1.010108604047907
6,1.0701867977255135,0.9679156948732669,1.1712705354834232,1.0745603148095975,1.1791901115023016,1.2306778737975825,1.0543964032534783,0.9469775441079068
7,1.0390159897806677,1.0273576699421514,1.159691703980109,1.0161413812472628,1.3411384889296605,1.1956923168976215,1.0160451983448058,0.9999963395034166
8,1.0499468951038458,1.0262726405737463,1.1735135364216296,1.1199505155481462,1.430931634210711,1.32966003035092,1.0493173332657886,1.020889840920576
9,1.0107614416641189,0.9742716523740246,1.3094279006523886,1.0299885704400444,1.4919527699429194,1.4331554587002016,1.155336204775785,1.0586019996886977
