,0,1,2
0,1.1311772203557522,1.0252797169687162,1.509731891530303
1,1.102690897215218,1.0215382776396686,1.7606714445618954
2,1.0334777948812848,0.9722581668908186,1.1515554353215391
3,1.1575030718500208,1.0222124415519884,1.0606591261500344
4,1.0688117382147644,0.9797171669225087,1.3430039187878802
5,1.224090991270165,1.0124892501917695,1.3942730876728466
6,1.053115321903161,0.9660125020735258,1.6474010547704032
7,1.1414959271918623,1.0002661889135007,1.9936268252078515
8,1.050430698069773,1.0359474247078055,1.4070166717100372
9,1.1760815963091733,1.1635899314976883,1.1759693287768327
