,0,1,2
0,1.107876386081658,1.3087900046119707,0.9230630054933231
1,1.1150097821667038,1.271315742142079,1.0340870741778292
2,1.0334691068241293,1.2470617385623215,1.0265411693055673
3,1.1541398371009948,1.2927016268923384,0.9737805163826778
4,1.137651686546855,1.3065606322636878,1.0507310385482718
5,1.0417378146618077,1.1917955538569263,1.213996549588167
6,1.1058947733427158,1.2937884777983424,0.9159077467820773
7,1.0986813391595989,1.1961587173136827,1.0675683726629195
8,1.1750380600200476,1.264613502687244,1.1267524482550793
9,1.1271907693797936,1.186340833383543,1.296796318911498
