,0,1,2
0,1.056447884123665,0.9452855095364677,1.3911429516130092
1,1.0354608579716535,0.9830491758983347,1.2100950977984481
2,1.0721564213637755,0.9896801015320954,1.1030943369294017
3,1.2312236070040354,1.1652346164102414,1.2229269024378127
4,0.9656914064076635,0.9209595945971503,1.5133581032325008
5,1.0439884894997673,0.9797977982637964,1.2531826830946717
6,0.9648227016601703,0.9320502070390115,1.063902428218276
7,0.9847978030641558,1.0061539288356391,1.2017861392853106
8,1.1162617173171592,0.9956625968370779,1.4545011448911014
9,1.136238001428172,1.0980866643594713,1.260728935294913
