,0,1,2
0,1.0945085583948095,0.9742879168598754,1.8461943896228328
1,0.9896090287430743,0.9645676739721812,1.4378529469176793
2,1.042105084067301,0.9971149144913748,1.5722141171869395
3,1.0590775535743782,0.9695708670152222,2.141695853884274
4,1.0526190091363754,0.9832309367755451,1.7444868536795834
5,0.9794251289119615,1.0297398590025064,1.1531051636771286
6,1.0365000497351875,0.9905387310747359,1.2390761623071083
7,0.9124590066340676,0.8462870643021062,1.2658762571939228
8,1.1185380362043507,1.0827051167382669,1.494943862462713
9,0.964294585110166,0.9744878274945163,1.3454981289046024
