,0
0,1.11313109968066
1,0.937603001856361
2,0.985244392095671
3,1.0772609468927012
4,1.0613674560802053
5,1.022177105624796
6,0.9491503492729011
7,0.990970103113992
8,1.0884691081383675
9,1.0743081159718937
