,0,1,2,3,4,5,6,7,8,9,10,11
0,1.1900113650590352,1.1491530526749552,1.070055724174731,0.9556074995852186,0.9207520308077516,1.0704159914023836,1.107459552391164,1.0873360754942292,1.0186636499657646,0.939825453160967,1.0628710041204126,1.0844979535248296
1,1.0188056745440293,1.0334299226321504,0.9668207194104148,0.9357276898599484,0.8831712798450786,0.98044113046503,1.1003727627779567,1.0999294295367121,1.0435524311792828,0.9064093749994808,0.965280416690917,0.989705419614061
2,1.1948981043097393,1.0759543032090337,1.0550746880976214,1.0219211455742663,1.0295394654163466,1.0933227573774622,1.1154973693607295,1.0893135545827937,1.077199135221254,1.0049293585388996,1.0475729337561377,0.9844950927820182
3,1.1246975012545979,1.023814607035185,1.0432282211073873,0.9663813892302573,0.9831435787408449,1.105653031364476,1.0754842128934328,1.038767099621863,0.9640106303206202,0.9579544191303417,1.030434247512116,1.0471084974215927
4,1.2519224996746232,1.0547276399395933,1.0492314311359943,0.9669350357834867,1.0277209915827352,1.1464893212208513,1.0384823754946781,1.3033386391431405,1.0254365658879059,0.9815115401091856,1.112706995253898,1.0627093865489277
5,1.1689599330147908,1.0272350168025717,0.9683445983676803,0.9327746950388047,0.9551369016603818,1.0348435629822166,1.1267702206471848,1.0698640535485435,1.115626652411477,1.020952433339864,1.0376197401254545,1.029717485800603
6,1.0792870642364747,1.0387000187229742,0.9946177311150729,0.9250419795852269,0.9273248162775449,0.9763880715142635,0.9836376983069658,1.1034204832292198,0.9526629641637226,0.9293220246549329,0.9877144395792354,1.0019362353872818
7,1.1740437003428978,1.0713029097771067,1.0385225165625698,0.9327452342174646,0.981909957435927,1.116452197401798,1.1167420290878147,1.0965743127160457,1.077521854843818,0.931905256950236,1.0096181601222773,1.0445668611683903
8,1.215543995691354,1.0838224065696962,1.073242250217529,1.0693830792501626,1.0655069788652265,1.0862702278326304,1.1599913410253733,1.110791317805178,1.1042847613466056,0.9616163614942802,1.0517199449531298,1.0520773644314036
9,1.1848336559484238,1.10114109588521,1.011101047744004,0.9428243546281485,0.961317059283561,1.0801404558275016,1.1178220950528468,1.2467034965873411,1.0871758826842575,0.9843024993653295,1.0553732400388245,1.0300265083109
