,0,1,2,3,4,5,6,7,8,9,10,11
0,1.1613954066152297,1.1653833021534992,1.3257741551205047,1.0206687070336362,1.0307695055702522,1.4484276544605221,1.4262999683183808,1.2378900522824765,1.2272935577625372,1.0359793955155416,1.096646291970796,1.1729150865457678
1,1.1276685863095781,1.2613865580364279,1.316893404969511,1.1441484327018265,1.2973514293953203,1.2883534651615356,1.280539177081999,1.4050634135706914,1.3195539512669103,1.4775019984826845,1.134568749107145,1.0992161218432022
2,1.1323306687813859,1.191107652914628,1.2589440236445606,1.1792668386325174,1.3499631435351411,1.2994585718335625,1.3541282961569725,1.2548293906011463,1.3429895322795915,1.4605607546780426,1.2369722358802921,1.0820565414245922
3,1.0618571178817005,1.2213611198854029,1.3600264252234433,1.2146444194798225,1.3994741408698956,1.4365847520275508,1.2990428011632758,1.2585941909642615,1.3023277459969849,1.3939678620318363,1.1750293585770482,1.0283071782895274
4,1.0929540442201877,1.1760443620661722,1.188313244517576,1.2133612586544191,1.4031119775803096,1.266504756808371,1.2563464845249472,1.217611081259611,1.2201312513999263,1.4002776084181416,1.1473980648189488,1.0649530030630976
5,1.0795422398717158,1.291960500592185,1.291227481477609,1.1474753357224146,1.3638417166248011,1.4761304162467013,1.3698504471959145,1.2265643932005592,1.3061421991814237,1.3580072075187835,1.1713162191855944,1.1427549252649571
6,1.1151180539166086,1.3885267652345954,1.1981955226158694,1.1311050858043443,1.1530859636686592,1.385493363146068,1.491128936225315,1.2087790566629089,1.314079248688054,1.1866386560468583,1.2121197615854897,1.160927998979706
7,1.1429625345413335,1.1802615645020909,1.3007160916421265,1.1073599260173124,1.2207393618658233,1.4461811778498592,1.3254112162609442,1.250071094787098,1.3646750771593419,1.176603250273903,1.1120639756620307,1.128814245929253
8,1.135817985126161,1.2327535819471769,1.2682890249824967,1.0663344262274879,1.1239485528178377,1.3733514713129882,1.3118376760919792,1.2132818069874904,1.187528460668906,1.1703587067602734,1.081747017631139,1.1154095241280846
9,1.1737138171891197,1.3504396284432865,1.2803464305736207,1.1518025609119826,1.1185510644432985,1.2490285870394673,1.402472886502535,1.3219326433191292,1.1724758942749784,1.1307922011471185,1.0964454031563122,1.0401251514843899
