,0,1,2,3,4,5,6,7,8,9,10,11
0,1.075574200120803,1.01096977763553,0.9972130924061465,0.9290035433662565,0.9819250283070705,1.0937304503201823,1.041446002530328,1.1464051592867672,1.0202977656476107,0.9787813778190476,1.1013556006881298,1.0802543410390864
1,1.057492924433376,0.9813524436449509,0.9656240495038383,0.9962738007418293,0.9764788704187825,1.0439068528716657,1.012484384274297,1.2344399124186758,1.0633484694393462,0.9544866254133243,1.0574518031718338,1.0627297905896675
2,1.0805809974363028,0.9691203447643671,0.9867458867446353,0.9876314901538754,0.9383942801363425,1.0290852634055088,1.0219651604892257,1.0084092847974453,1.0141597853734627,0.9967162900169452,1.0213535933239224,1.042812016693799
3,1.087003913218162,1.0097314264653547,1.0667419175630894,0.9733053063624829,0.9971072786953729,1.0893460882954566,1.0405856403191713,1.0637563164766803,1.0654447215127523,0.9726517230162949,1.0544140801880395,1.005021781586536
4,1.1153228424980983,0.9710446950466552,1.0856783775522374,0.973514829115997,0.9476666167733239,1.0558051458481779,0.9646524963732793,1.092102546179513,1.062269281490805,0.9385832213710159,1.0655351119957444,1.0275416343435386
5,1.069754416350292,1.0312662564472543,0.9474710450442171,0.9197692074090578,0.9289521164710586,1.0171227866172803,0.9796746720412349,1.2051954705560803,1.0299171273521914,1.0105267354430802,1.0493913887604545,1.0033520843011163
6,1.0889783629878376,1.0413769774322252,1.0139846509416548,1.0176705602144624,0.9234286434686809,1.0622985204124913,0.9755565620471641,1.1279110626268412,0.9686656463310727,0.9217355992360603,1.0448900896592255,1.0270263855538948
7,1.062151584293091,0.9915474916489002,0.9473033060833969,0.9778468559584578,0.8326981859025793,1.02920926692678,0.9588412707813014,1.112205991800371,0.9654529721843864,0.9079491375052839,1.0261289744114477,0.9891668692854634
8,1.1326961115487233,0.981611939723347,1.023623381994646,0.9325815098635621,1.029762636108111,1.199012414142738,1.0572564827386048,1.1355724811661454,1.0276507870051337,1.079116663060703,1.1001371234568271,1.0906701153422702
9,1.1192904850975993,1.0088897412607472,0.9678998121922989,0.935008323812176,0.9189689178643942,1.0839473401235709,1.0397829796561442,1.0311707930006577,1.0249227006800579,1.0001473328309143,1.0197184912112385,1.0194865616800433
