,0
0,1.073532508890256
1,1.0081781236648408
2,0.9933055554213591
3,1.0377406563402503
4,1.032256033542678
5,1.1408941312416478
6,1.0746558539839268
7,1.043743898129177
8,0.9853370349071114
9,1.0860333851393085
