,0
0,1.0093641680867471
1,1.1687049542431096
2,1.1331818212968363
3,1.1503706122795108
4,0.9904001557921905
5,1.1225681816676034
6,1.0748815951059754
7,1.10751627688893
8,1.0213534288825463
9,1.2816061327976458
