,0
0,1.0785570506811697
1,1.099845561385021
2,1.0915454920037935
3,1.0582420229020468
4,0.9434205055098528
5,0.9928731170808759
6,1.120927641003949
7,0.9655755057050887
8,1.0253402951382715
9,1.131790483616671
