,0
0,1.0774401453544293
1,1.1705729659689807
2,1.1389269720305817
3,1.2873588545348436
4,1.0784066253261244
5,1.1073855683847433
6,1.2069008215438541
7,1.2019413805355073
8,1.3314039451527693
9,1.0932930030677703
