,0
0,1.0047880146366035
1,0.9843038625808045
2,1.0849680321466104
3,1.1184246192114335
4,1.0273174207744067
5,1.061643957690874
6,0.9860925238751039
7,1.0888540401867042
8,1.0659306145385143
9,1.0874368195774462
