,0
0,1.1205038222564578
1,1.0622553481580717
2,0.9878529893762412
3,1.104947234650402
4,1.08301853732924
5,1.1159752237474234
6,1.0889730317523654
7,1.1348001366093874
8,1.0523444327366207
9,1.1255662657782897
