,0,1,2
0,1.2179493654840303,1.1658052097858593,1.208029973374656
1,1.1370563218796972,1.1248043021427747,1.1713634781336624
2,1.1364398913309324,1.117538802908458,1.2370685737700948
3,1.1239195312535193,1.0810885730324011,1.1231211023872905
