,0,1,2,3,4,5
0,0.9954152753582143,0.9608190230644665,1.0937721220532042,1.228806134628397,1.3378032616546718,1.2227993316853971
1,0.9978450877456821,0.9640956696097263,1.120076009076965,1.1486053868663029,1.0798493827977416,1.1023126920390036
2,0.9515837212163234,0.9604312153097847,1.014676327503537,1.1748757513016623,1.0781231312965185,1.1287346334868622
3,0.9578966097768651,0.957515477813676,1.3196074906061617,1.4860255111411087,1.3084354499443456,1.291847032395769
4,0.986196456235888,1.0263468291460158,1.0006236686671175,1.114306336651017,1.1052957677875401,1.1805659335665155
5,1.0750473600574078,1.0827092171089008,1.1976952179496574,1.42526343701448,1.2724892813372386,1.4652827020953227
6,0.911242699088725,0.8751805061572668,1.106871713655925,1.1895788289227944,1.1197287905307378,1.0815689218951592
7,1.0047931285627227,1.030681736089196,1.0346252298691827,1.1412227868490472,1.1155052644425811,1.2767153715307242
8,0.9678126555568732,0.9764148834317573,1.1561810192665276,1.3453892388682267,1.2977040903170665,1.4086903410254672
9,0.9870004378265271,1.009623869655132,1.1305239684419723,1.252434813099749,1.2709157047109803,1.2051281058532843
