,0,1,2,3,4,5
0,0.9755275450214032,0.9394546006828023,1.1410645695956716,1.1590745353236127,1.1472840793480166,1.0654432725585223
1,0.9720759271014491,0.9751090973804664,1.0817480980578127,1.1930463043521613,1.1111287811107877,1.0173774136957603
2,0.9816411307373234,0.9478821267695535,1.268292682718119,1.3654896089647879,1.2037753142801213,1.1135201108883865
3,0.908487732694718,0.939476737594047,1.1093018401285653,1.217018592837342,1.1589523839374023,1.1563907171982937
4,1.0061148567814393,0.9946581100526757,1.283253926754303,1.3140779931581756,1.268403662275962,1.0123211696860006
5,0.9720484272101549,0.9764581700190207,1.330035175056356,1.566878854834072,1.2696875760447437,1.1730976227518268
6,0.9326053551767138,0.943493817591764,1.3582794680204213,1.274294604665319,1.205324366015707,1.1201090760386676
7,0.989282006224362,0.9550630872138245,1.2340176546862867,1.1427769794150735,1.2594878564328758,0.9906570771111217
8,1.0711518551406027,0.9546430612952129,1.2225725468652286,1.3825385859665225,1.373389933428452,1.1289701795954903
9,0.9503046931996968,0.9378730655066703,1.2277090276973852,1.3741423519821094,1.3464831435514526,1.0788966373025368
