,0,1,2,3,4,5
0,0.9328151328716267,0.9495656719702041,1.109268029904013,1.2197463377662425,1.256047639486566,1.0252254276642023
1,1.005557659344292,0.9092584270643637,1.079485865267832,1.0850036526479059,1.257294113317534,1.0936312929397534
2,0.9161716819899605,0.9866998901141636,1.074665644065863,1.1460612429524597,1.216373659666248,1.0439090630827528
3,0.9476773145651436,0.9944347807364503,1.011156678094207,1.186103923449582,1.284652583141044,1.049925850767112
4,0.9373976821368438,1.0034513924034343,1.070287233082674,1.0765843849134342,1.2741144459886065,1.0545562876969614
5,0.9442988100029615,0.9573602557500992,1.068146634633795,1.1451248998094807,1.2223648622725385,1.0478306331998553
6,0.9181045431281002,0.8880361865597678,1.0173204754093752,1.1057601085886386,1.0458979216708415,0.9717400153194228
7,0.9544150860692239,0.9229657411961948,1.115903286407665,1.1694585361479106,1.180895549416558,1.059830629316016
8,0.9306750049337844,0.9104836634803328,1.126170125344474,1.1758669748697987,1.2162458873171145,1.0053514522422298
9,0.9432378079615977,0.8945885529842321,1.0683425737858216,1.1304735470806042,1.1511173963000503,1.0750804611604967
