,0,1,2,3,4,5
0,0.9749615076138295,1.0115541030842468,1.061618050971137,1.2169883308040208,1.1357128089074657,1.0310674023904636
1,0.9815536491800707,0.9645706338773601,1.1923625982423531,1.2181978426594933,1.173522307027342,1.1353025038722748
2,0.9625714240894381,1.000499946922545,1.3254482203153748,1.3523809155175723,1.3017536231857763,1.2342285324866238
3,1.0440011581233681,1.002884876367318,1.193773678711214,1.4129751136809994,1.183420608627165,1.1096752018438658
4,0.9426676954825575,1.0121667936091847,1.069232517186782,1.1592443424534369,1.1071148430787998,1.1087092906149123
5,0.9452119058880276,1.0251421112270522,1.059061388602285,1.1645055031204774,1.183439677223317,1.0276692428119019
6,0.9986606249234873,0.9396987306610092,0.9335403580515569,0.9858804442307664,1.0383202292755815,0.9905691763157336
7,0.9922305981364622,0.9682288797730948,1.1689925748777836,1.2628466236811726,1.406041140881706,1.2195060333135228
8,0.9653862778940248,0.9435977549416599,1.1768239660881634,1.4011178771156947,1.2363661301433964,1.0350553449103552
9,0.9809744723121272,1.0648584186828383,1.1823668293209053,1.189988602743788,1.2998827643900315,1.143702070850522
