,0,1,2,3,4,5,6,7,8,9,10
0,1.0988420781623809,1.040132554150718,1.1272158543550401,1.204307204808008,1.0058340865749258,1.0576176320061206,1.2690464929966507,1.2898640375634223,1.2914536962914243,1.1762964006323502,1.2734712271021542
1,1.0155299579051602,1.055665204436089,1.1061111724227608,1.1741964398270397,1.2050624409312647,0.9604867115705916,1.0997586613703347,1.1768314282046146,1.345599994103592,1.330592995684115,1.2279003760126364
2,0.990629880054404,1.0302059883571726,1.0818327630262028,1.1193531899511406,1.0917825215051662,0.9782549097152116,1.0713780820527652,1.2231957564810125,1.2856913093021112,1.218993227818689,1.2566174058318653
3,1.1882960153685524,1.1248010755375049,1.1388934792177914,1.0967730616547748,1.1038694315840518,1.2759832350444953,1.2379842166200634,1.1349953489094429,1.2069947614325403,1.2492229217769983,1.3354018007462858
4,1.015406317165012,0.9953599977047359,1.0722705125983927,1.0937519382338867,1.2436067011558616,0.989726334408024,1.060326347128025,1.158215649509221,1.1413268862115475,1.184891966926218,1.1531534042810687
5,1.1488602539783448,1.101769696864854,1.0279644524496443,1.2019955230547388,1.270398851589655,1.1838663096927844,1.1504849293255386,1.3286670337367972,1.2898048785782097,1.3541037383591494,1.3194728314908295
6,1.1233312060329141,1.0867946699974835,1.121284542837978,1.1904522962966144,1.1277590371297774,1.0950312073846704,1.055168348311893,1.170660634948512,1.206288451222781,1.2200033776631556,1.2493806173758695
7,1.0988463010718716,1.1256664615927137,1.1574770553803158,1.1134348425700356,1.0711101846305888,1.2506473798224127,1.2211683664247373,1.4184459026550753,1.465068184196224,1.177772671294227,1.2318099844186992
8,1.0676933001944295,1.0859061490585473,1.097014380080962,1.2029703460747536,1.0676568363219385,1.114072944890849,1.0973104686764665,1.2125319286685408,1.3468803767106403,1.2426688722078048,1.2438901158667306
9,1.0684007442583854,1.1209692767930726,1.150412848576351,1.2348511537652374,1.1822328546231164,1.0776823694720346,1.0692407460733468,1.132713345550353,1.2272661918815708,1.334372987827448,1.2660805707231813
