,0,1,2,3,4,5,6,7,8,9,10
0,1.180368548281816,1.0976270703370647,1.1781372971828206,1.093336431736747,0.9472841280826292,1.2756680644955734,1.2163767998957642,1.144978502137736,1.1969206860825499,1.0524138889397567,1.044817579124213
1,1.1719275703388343,1.10559063375021,1.1905423166037934,1.0709345006227897,0.9784272013165333,1.3035253896094952,1.231239103383667,1.2140024628345665,1.0798811832932314,1.0584076496303523,0.9855374780751229
2,1.2171383358601455,1.1901186597813938,1.2093328951528042,1.1492554811081725,1.0077412049458745,1.2242531482219763,1.1412631452602047,1.1821599330381023,1.0940256365574346,1.1024493568825224,1.0399704881536742
3,1.13539736223143,1.1168047198658742,1.2071237778743047,1.0842611009939966,1.0557474199951973,1.1712273765196468,1.1646824987204165,1.1754373066263226,1.085025008458817,1.1122618539331406,1.0433845794602967
4,1.1647977512942416,1.1105000628745552,1.114443443567271,0.9641290061065257,0.9716606212184519,1.0143316544151686,1.1223035119239237,1.2400469764882318,0.9718117776414822,1.0269093898594923,1.0394580113626757
5,1.1886397195668792,1.1315965837581865,1.2814316054731847,1.1742849189341575,1.0323229604056732,1.271765152846347,1.2768309307189307,1.3242469873430656,1.2511019624060729,1.1040212993541052,1.01962438499709
6,1.295740286603706,1.1740996429859327,1.1228704661216817,1.0598793078918758,0.992993683744922,1.159395311458823,1.1110878494572323,1.0536333248280214,0.9813272063418896,1.0648352750180055,1.0491729019896547
7,1.2816352742076964,1.1926045386690167,1.2124623583052405,1.1099191039810907,1.0202375615830923,1.3409208598995974,1.1589471519777934,1.1729090413878243,1.0687487060832086,1.1130652186084908,1.1202969290077363
8,1.262181975525674,1.1567476120437845,1.2167338981736788,1.0820502806450238,1.0232886648859134,1.150230844056615,1.2741733377314768,1.2915683825630027,1.1341009006045226,0.983073970027863,1.0015489362691434
9,1.130807527806477,1.1081037216224083,1.190429601933684,1.0682749657448265,0.9886849372743668,1.0687995311464775,1.173428359850629,1.28964442107914,1.2203454390554362,1.0925752391860228,1.0583917494170847
