,0,1
0,1.1993506098852305,1.4901736443614308
1,1.5513697009485712,1.249848431522681
2,1.9042612700198458,1.2486271623718697
3,1.7112710803764042,1.29830602380963
4,1.9893370253039329,1.2293523507868622
5,1.7030632078634127,1.334602928619984
6,1.6340327278918223,1.08583311070367
7,1.5399579273685247,1.05717006041857
8,1.8413917033753966,1.3376197659086393
9,1.721706198577412,1.4207319217729284
