,0,1,2
0,1.0831166133554104,1.111470843993294,1.2559783966560893
1,1.5705707580698194,1.1957090710486205,1.0973973903657153
2,1.0608172692154727,1.0945819778102075,1.1858433277369047
3,1.6497870624430413,1.1828352739407446,1.1452764068946255
4,1.2433475120050803,1.220301084596676,1.1523316595733601
5,1.673796541606687,1.2638157141747073,1.1669312620648542
6,1.364775188180566,1.2608146695763394,1.1752240839691033
7,1.2061520351384194,1.169854419502774,1.1698587193719328
8,1.3006110620282467,1.170795729097811,1.24814551736282
9,1.4479409279810338,1.2971584070745912,1.3985996965367729
