,0,1,2
0,1.351042005429273,1.2259407749358728,1.1800642590775876
1,1.2578011483514706,1.2041565483689398,1.2797828083429101
2,1.4070907555734713,1.193658757138598,1.4247301735285
3,1.5893313041303,1.2961329966526172,1.4083869395735011
4,1.472210238476617,1.2241069912793145,1.4459295325334975
5,1.5581511043993224,1.2574445370807035,1.458362237547357
6,1.2663901299781366,1.1585053116644837,1.3798691700747119
7,1.2115242975994946,1.2663166288339056,1.2905172066101438
8,1.404790773137023,1.3083529750357996,1.3690472933363924
9,1.2369680559839829,1.2542985647019926,1.3787393432746102
