,0,1,2
0,1.1947174922517858,0.8899235332873304,0.8866511363287666
1,0.9534254177965772,0.9981586962508664,0.9978629456743346
2,1.2559373027655463,1.0599118931326483,1.0680167904500066
3,1.1680804253041224,0.9552512454870643,0.9440487368969064
4,1.086957471704819,0.882832057027008,0.8738943087236767
5,1.1766670419246523,0.8686791950949806,0.877342224592713
6,0.9681390367472691,1.0000503033370658,0.9993106177254607
7,1.253840456364389,1.042923255290345,1.035182785002963
8,1.2526986508288913,1.2226624274583535,1.2329475141692239
9,1.1632873294095225,0.9769727642595594,0.9863143139959207
