,0,1,2
0,1.1188510812799808,1.0311279601519596,1.060385607484458
1,1.060127074594283,1.0372544841086517,1.0392173280237345
2,1.0535076681569007,0.9590654359032289,0.9924125253941125
3,0.9869806658835387,0.9799382786118566,1.0085968596557002
4,1.0485977223668175,1.0874208936910839,1.1903100570990417
5,1.1222559518952415,1.1135421872703155,1.119432277811674
6,0.9863708436727292,0.9896570949814065,0.9961131325098599
7,1.067176575247153,0.9863334107901699,1.023165609634339
8,1.0487156243982958,1.0254371878736346,1.0289915999996038
9,1.0553665140883972,1.0545487736641206,1.0169472049855657
