,0,1,2
0,1.1617370277480352,1.2165489514452423,1.1229530224722535
1,1.1090515606388727,1.052429408893902,1.0349449183207742
2,1.0989790014588918,0.9900962096009941,1.0862347543846582
3,1.0772482961188876,1.2054240986466618,1.1080171188268213
4,1.0566315868911478,1.0589679905061038,1.1054896776353855
5,1.0736233089244047,1.1051428890147066,1.1394941927859497
6,1.1831921161953656,1.1038777650070213,1.137379090553828
7,1.1925322003075698,1.134270916497643,1.1581046973346376
8,1.1403637403928644,1.1434581532025576,1.0875818437794726
9,1.0591462086611998,1.053292704049076,1.1019592807978913
