,0,1,2
0,1.1623394133863627,1.191228544940633,1.1415631773366597
1,1.1480106204308085,1.112447972200796,1.0531391196386064
2,1.0759155234553786,1.1373810116999832,1.1003274211993452
3,1.2055112153751513,1.1614343478352855,1.053494568151828
4,1.229719571240199,1.1731880354975606,1.159744483574351
5,1.0381643049376132,1.07249987780958,1.0594365658869005
6,1.0159601020546405,1.0594113374830054,1.0397040344164359
7,0.9958815971778399,1.0894871271581623,1.0669803202357075
8,1.0860638444515376,1.0755335507184889,1.1357762791136632
9,1.2163926176306807,1.108706933948701,1.1079880219059999
